0, 0, 18130, 36256, -1, -1, -1, -1
1, 3.0169, 8908, 21492, -1, -1, -1, -1
2, 0.0735326, 9389, 52982, -1, -1, -1, -1
3, 1.90723, 15771, 86221, 9.94911e+08, 12900.6, 0, -1
7, 1.38747, 7999, 45233, 784.806, 14.756, -1, -1
6, 2.84619, 519532, 2887183, 684.515, 7.71988, -1, -1
7, 18.3582, 101897, 544009, 637.635, 4.27995, -1, -1
8, 4.69587, 101897, 533269, 44.0783, 3.88601, -1, -1
9, 1.16865, 101897, 533269, 41.8786, 3.60978, -1, -1
6, 1.16116, 254737, 1408274, 41.8786, 3.95573, -1, -1
7, 9.15858, 114497, 602568, 41.8786, 3.6528, -1, -1
8, 4.87932, 114497, 602147, 41.8786, 3.62931, -1, -1
9, 1.19452, 114497, 602147, 41.8786, 3.52761, -1, -1
6, 0.819732, 226096, 1249196, 48.125, 3.85991, -1, -1
7, 6.44951, 117794, 623180, 12.5609, 3.56297, -1, -1
8, 4.04639, 117794, 623046, 12.5609, 3.5539, -1, -1
9, 1.22461, 117794, 623046, 8.96652, 3.49856, -1, -1
7, 1.4454, 114905, 608120, 8.86353, 3.49236, -1, -1
4, 59.4332, 114905, 608120, 8.86353, 3.49236, -1, -1
5, 1.25484, 114905, 120373, 8.29453, 3.48785, -1, -1
-1, 65.6857, 114905, 120373, 8.29453, 3.48785, 0, 818
