0, 0, 16892, 33780, -1, -1, -1, -1
1, 1.5819, 8710, 20805, -1, -1, -1, -1
2, 0.0507049, 9206, 51863, -1, -1, -1, -1
3, 1.5436, 15546, 84997, 228137, 104.528, 0, -1
7, 1.35658, 7792, 43825, 1281.46, 14.6793, -1, -1
6, 2.22948, 426170, 2337592, 1281.46, 8.45447, -1, -1
7, 17.5812, 80102, 450587, 183.386, 4.29751, -1, -1
8, 4.63895, 80102, 440455, 67.9429, 3.85608, -1, -1
9, 0.902618, 80102, 440455, 51.173, 3.54506, -1, -1
6, 0.825355, 209401, 1140046, 51.173, 3.94922, -1, -1
7, 7.11681, 102713, 558963, 33.1936, 3.64922, -1, -1
8, 5.88377, 102713, 558522, 32.2246, 3.60668, -1, -1
9, 1.41291, 102713, 558522, 32.2246, 3.49598, -1, -1
6, 0.682164, 189936, 1036142, 32.2246, 3.81672, -1, -1
7, 6.08831, 110121, 597582, 32.2246, 3.55417, -1, -1
8, 4.8798, 110121, 597519, 32.2246, 3.53499, -1, -1
9, 1.24218, 110121, 597519, 32.2246, 3.47702, -1, -1
6, 0.690724, 184944, 1006787, 37.4248, 3.76723, -1, -1
7, 5.87479, 118172, 641460, 14.4751, 3.53483, -1, -1
8, 4.7662, 118172, 641415, 14.4751, 3.5239, -1, -1
9, 1.33178, 118172, 641415, 13.3125, 3.48134, -1, -1
6, 0.633302, 181024, 981874, 17.1833, 3.72314, -1, -1
7, 5.82075, 124356, 675577, 7.74689, 3.52717, -1, -1
8, 4.9656, 124356, 675553, 7.73412, 3.51608, -1, -1
9, 1.44392, 124356, 675553, 7.65201, 3.47993, -1, -1
7, 2.54076, 121474, 660115, 7.65201, 3.47242, -1, -1
4, 83.7076, 121474, 660115, 7.65201, 3.47242, -1, -1
5, 1.28393, 121474, 109451, 7.56901, 3.44908, -1, -1
-1, 88.1678, 121474, 109451, 7.56901, 3.44908, 0, 610
