0, 0, 16892, 33780, -1, -1, -1, -1
1, 1.90116, 8613, 20609, -1, -1, -1, -1
2, 0.0603879, 9108, 51392, -1, -1, -1, -1
3, 1.71167, 15850, 86563, 3.8442e+06, 242.136, 0, -1
7, 1.42024, 7718, 43521, 1536.01, 14.4471, -1, -1
6, 2.16072, 420599, 2307848, 1551.56, 8.33632, -1, -1
7, 15.7986, 79395, 446540, 239.602, 4.29333, -1, -1
8, 4.05398, 79395, 436517, 229.543, 3.85365, -1, -1
9, 0.910945, 79395, 436517, 113.667, 3.54366, -1, -1
6, 0.804998, 208800, 1136986, 113.667, 3.95047, -1, -1
7, 7.4488, 101197, 550682, 113.667, 3.64768, -1, -1
8, 5.64641, 101197, 550245, 113.667, 3.60433, -1, -1
9, 1.15214, 101197, 550245, 34.699, 3.49341, -1, -1
6, 0.688062, 189598, 1034291, 34.699, 3.82047, -1, -1
7, 6.0448, 109069, 591775, 34.699, 3.55348, -1, -1
8, 4.72277, 109069, 591694, 34.699, 3.53459, -1, -1
9, 1.20079, 109069, 591694, 30.9398, 3.47691, -1, -1
6, 0.666466, 182997, 996440, 30.9398, 3.76588, -1, -1
7, 5.89314, 116306, 631270, 30.9398, 3.53164, -1, -1
8, 4.92249, 116306, 631207, 30.9398, 3.52056, -1, -1
9, 1.22412, 116306, 631207, 30.9398, 3.48002, -1, -1
6, 0.593698, 180235, 977252, 40.4277, 3.72907, -1, -1
7, 5.74562, 122375, 664440, 10.9526, 3.52495, -1, -1
8, 4.82415, 122375, 664416, 10.9526, 3.51332, -1, -1
9, 1.3496, 122375, 664416, 7.04274, 3.47686, -1, -1
7, 2.49705, 119647, 649773, 7.04274, 3.4707, -1, -1
4, 80.5471, 119647, 649773, 7.04274, 3.4707, -1, -1
5, 1.28672, 119647, 108293, 7.04274, 3.45857, -1, -1
-1, 85.5071, 119647, 108293, 7.04274, 3.45857, 0, 605
