0, 0, 66999, 133994, -1, -1, -1, -1
1, 6.93118, 25561, 60204, -1, -1, -1, -1
2, 0.171234, 26384, 165653, -1, -1, -1, -1
3, 5.06139, 49991, 289052, 5.19053e+08, 3123.51, 0, -1
7, 5.81354, 20917, 131442, 26979.5, 14.4424, -1, -1
6, 2.04908, 333036, 1735596, 40749.3, 9.99929, -1, -1
7, 14.2783, 94030, 535663, 3265.33, 4.94828, -1, -1
8, 4.2425, 94030, 515866, 3265.33, 4.12999, -1, -1
9, 1.5528, 94030, 515866, 3265.33, 3.85607, -1, -1
6, 0.403227, 122370, 652345, 3265.33, 3.93577, -1, -1
7, 4.9329, 96123, 532933, 71.9683, 3.81688, -1, -1
8, 3.58514, 96123, 531197, 64.5774, 3.75581, -1, -1
9, 1.38366, 96123, 531197, 52.313, 3.66493, -1, -1
6, 0.300917, 111288, 594270, 52.313, 3.713, -1, -1
7, 3.47755, 93957, 526237, 52.313, 3.66414, -1, -1
8, 2.72572, 93957, 525656, 52.313, 3.64647, -1, -1
9, 1.18757, 93957, 525656, 50.0101, 3.60583, -1, -1
6, 0.261557, 107355, 574435, 50.0101, 3.64213, -1, -1
7, 2.72706, 92945, 523175, 35.4539, 3.6069, -1, -1
8, 2.72232, 92945, 522932, 33.5107, 3.59926, -1, -1
9, 1.17153, 92945, 522932, 33.5107, 3.57854, -1, -1
6, 0.272164, 105681, 566076, 33.5107, 3.60968, -1, -1
7, 2.58175, 92890, 522681, 33.5107, 3.5803, -1, -1
8, 2.6258, 92890, 522551, 33.5107, 3.57656, -1, -1
9, 1.15456, 92890, 522551, 33.5107, 3.56451, -1, -1
6, 0.460584, 128381, 685003, 36.5383, 3.75151, -1, -1
7, 4.22917, 100414, 565198, 33.1116, 3.58249, -1, -1
8, 3.57916, 100414, 564725, 32.4472, 3.55212, -1, -1
9, 1.29041, 100414, 564725, 32.0105, 3.50195, -1, -1
6, 0.322812, 118876, 636379, 32.0105, 3.56972, -1, -1
7, 3.01465, 100324, 564797, 32.0105, 3.50354, -1, -1
8, 3.03784, 100324, 564687, 32.0105, 3.49533, -1, -1
9, 1.43368, 100324, 564687, 31.9689, 3.47168, -1, -1
6, 0.325656, 119568, 643060, 31.9689, 3.57863, -1, -1
7, 3.48606, 102560, 577769, 31.9689, 3.48869, -1, -1
8, 3.32244, 102560, 577601, 31.9689, 3.47969, -1, -1
9, 1.24877, 102560, 577601, 31.9689, 3.4549, -1, -1
6, 0.345691, 115544, 622213, 31.9689, 3.50116, -1, -1
7, 2.86028, 102223, 576195, 12.4239, 3.4563, -1, -1
8, 2.82592, 102223, 576160, 12.4239, 3.45367, -1, -1
9, 1.15952, 102223, 576160, 12.4239, 3.44294, -1, -1
6, 0.25788, 114467, 616852, 12.4239, 3.48415, -1, -1
7, 2.85617, 102137, 575679, 12.4239, 3.44524, -1, -1
8, 2.91496, 102137, 575664, 12.4239, 3.44371, -1, -1
9, 1.17863, 102137, 575664, 12.4239, 3.43779, -1, -1
6, 0.309633, 112337, 606747, 14.6709, 3.46438, -1, -1
7, 3.09872, 102054, 575403, 8.01653, 3.43926, -1, -1
8, 3.06403, 102054, 575401, 8.01653, 3.43821, -1, -1
9, 1.12102, 102054, 575401, 7.99359, 3.43493, -1, -1
7, 2.49001, 101921, 574751, 7.99359, 3.43471, -1, -1
4, 111.135, 101921, 574751, 7.99359, 3.43471, -1, -1
5, 2.56459, 101921, 102075, 7.99359, 3.7624, -1, -1
-1, 125.863, 101921, 102075, 7.99359, 3.7624, 0, 534
