0, 0, 63466, 126924, -1, -1, -1, -1
1, 9.10191, 27331, 61365, -1, -1, -1, -1
2, 0.184364, 28081, 176925, -1, -1, -1, -1
3, 5.05531, 50236, 292211, 4.41924e+09, 17136.6, 0, -1
7, 5.23456, 23128, 145348, 1475.09, 15.2426, -1, -1
6, 2.22155, 379808, 1999313, 1475.09, 11.0412, -1, -1
7, 15.8421, 98883, 566512, 1475.09, 5.14021, -1, -1
8, 5.04993, 98883, 542786, 190.085, 4.19236, -1, -1
9, 1.60706, 98883, 542786, 120.114, 3.88135, -1, -1
6, 0.420305, 131135, 701917, 120.114, 3.9661, -1, -1
7, 5.05649, 101356, 562528, 120.114, 3.84802, -1, -1
8, 3.43022, 101356, 560411, 65.7435, 3.77577, -1, -1
9, 1.3239, 101356, 560411, 59.416, 3.67288, -1, -1
6, 0.302675, 117876, 632119, 59.416, 3.72369, -1, -1
7, 3.10849, 101059, 559305, 59.416, 3.67118, -1, -1
8, 2.7051, 101059, 558702, 59.416, 3.65268, -1, -1
9, 1.21234, 101059, 558702, 59.416, 3.6089, -1, -1
6, 0.407205, 140837, 754175, 59.7567, 3.80929, -1, -1
7, 3.85744, 109800, 608879, 38.6179, 3.61803, -1, -1
8, 3.6874, 109800, 608233, 33.753, 3.58301, -1, -1
9, 1.34753, 109800, 608233, 33.753, 3.51764, -1, -1
6, 0.319093, 127500, 685627, 33.753, 3.5878, -1, -1
7, 2.80299, 109561, 607572, 27.6643, 3.51962, -1, -1
8, 2.92846, 109561, 607424, 27.6643, 3.51037, -1, -1
9, 1.41118, 109561, 607424, 24.578, 3.48, -1, -1
6, 0.324509, 123538, 665950, 24.578, 3.53482, -1, -1
7, 3.06093, 109383, 606750, 24.2422, 3.48303, -1, -1
8, 3.21128, 109383, 606730, 24.2422, 3.47898, -1, -1
9, 1.39408, 109383, 606730, 23.8429, 3.46256, -1, -1
6, 0.317429, 121725, 657182, 23.8429, 3.51036, -1, -1
7, 2.60037, 109345, 606697, 23.8429, 3.46571, -1, -1
8, 3.16961, 109345, 606669, 23.8429, 3.46322, -1, -1
9, 1.3026, 109345, 606669, 23.5492, 3.45358, -1, -1
6, 0.311462, 123027, 666470, 26.2212, 3.5321, -1, -1
7, 3.22775, 111058, 616480, 17.9581, 3.46596, -1, -1
8, 3.27293, 111058, 616393, 17.9581, 3.46072, -1, -1
9, 1.24942, 111058, 616393, 17.6608, 3.44675, -1, -1
6, 0.321811, 120613, 653987, 17.6608, 3.48613, -1, -1
7, 3.16571, 110948, 615934, 17.6608, 3.44913, -1, -1
8, 3.05993, 110948, 615899, 17.6608, 3.447, -1, -1
9, 1.31491, 110948, 615899, 16.2871, 3.44015, -1, -1
6, 0.326026, 119879, 650332, 16.2871, 3.47546, -1, -1
7, 2.99065, 110824, 615303, 16.2871, 3.44195, -1, -1
8, 3.05169, 110824, 615278, 16.2871, 3.44049, -1, -1
9, 1.40871, 110824, 615278, 16.2871, 3.43655, -1, -1
6, 0.317661, 118315, 642878, 18.867, 3.46263, -1, -1
7, 3.29692, 110828, 615330, 13.532, 3.43838, -1, -1
8, 2.80676, 110828, 615321, 13.532, 3.43741, -1, -1
9, 1.1008, 110828, 615321, 7.94593, 3.43502, -1, -1
7, 2.74883, 110715, 614716, 7.94593, 3.43491, -1, -1
4, 115.237, 110715, 614716, 7.94593, 3.43491, -1, -1
5, 2.39712, 110715, 113408, 7.94593, 3.72701, -1, -1
-1, 131.976, 110715, 113408, 7.94593, 3.72701, 0, 583
