0, 0, 44817, 89630, -1, -1, -1, -1
1, 6.03934, 17338, 45944, -1, -1, -1, -1
2, 0.115661, 18198, 99204, -1, -1, -1, -1
3, 3.05279, 27582, 148118, 1.23543e+08, 1209.75, 0, -1
7, 4.10993, 11308, 62669, 1015.64, 13.1131, -1, -1
6, 0.963711, 179823, 996521, 1093.5, 8.6926, -1, -1
7, 6.81479, 53540, 304140, 1015.64, 4.93993, -1, -1
8, 2.24085, 53540, 295274, 101.226, 4.2644, -1, -1
9, 0.882368, 53540, 295274, 85.797, 3.9706, -1, -1
6, 0.29659, 92038, 505495, 85.797, 3.99912, -1, -1
7, 3.19683, 57387, 316780, 85.797, 3.93412, -1, -1
8, 2.10653, 57387, 316142, 85.797, 3.88314, -1, -1
9, 0.87577, 57387, 316142, 85.797, 3.78266, -1, -1
6, 0.262323, 91591, 502620, 85.797, 3.89148, -1, -1
7, 2.80331, 61231, 337874, 69.7184, 3.78222, -1, -1
8, 2.22442, 61231, 337653, 69.7184, 3.75271, -1, -1
9, 0.939079, 61231, 337653, 59.0947, 3.68005, -1, -1
6, 0.227756, 85682, 470548, 59.0947, 3.77063, -1, -1
7, 2.30765, 62361, 344366, 59.0947, 3.68388, -1, -1
8, 2.00992, 62361, 344327, 59.0947, 3.66526, -1, -1
9, 0.892643, 62361, 344327, 54.2782, 3.62176, -1, -1
6, 0.208496, 82790, 454164, 54.2782, 3.71282, -1, -1
7, 2.12324, 63311, 349841, 54.2782, 3.62633, -1, -1
8, 2.00491, 63311, 349811, 54.2782, 3.61208, -1, -1
9, 0.849723, 63311, 349811, 54.2782, 3.58168, -1, -1
6, 0.201636, 79984, 439340, 68.1118, 3.67006, -1, -1
7, 2.24805, 64287, 355352, 54.2782, 3.58758, -1, -1
8, 2.02698, 64287, 355338, 54.2782, 3.57632, -1, -1
9, 0.807046, 64287, 355338, 30.6914, 3.5523, -1, -1
6, 0.194098, 78293, 429508, 30.6914, 3.63004, -1, -1
7, 2.1508, 64882, 358667, 7.89207, 3.55549, -1, -1
8, 2.03418, 64882, 358631, 7.89207, 3.54756, -1, -1
9, 0.763153, 64882, 358631, 7.8986, 3.52922, -1, -1
7, 1.60956, 64471, 356033, 7.8986, 3.52788, -1, -1
4, 50.8056, 64471, 356033, 7.8986, 3.52788, -1, -1
5, 0.977797, 64471, 99672, 7.8986, 3.53392, -1, -1
-1, 60.9912, 64471, 99672, 7.8986, 3.53392, 0, 305
