0, 0, 31442, 62880, -1, -1, -1, -1
1, 3.69946, 13438, 33749, -1, -1, -1, -1
2, 0.0993741, 14183, 78825, -1, -1, -1, -1
3, 2.4883, 22486, 122276, 7.54153e+07, 1019.02, 0, -1
7, 2.57861, 10079, 56142, 1348.76, 14.0009, -1, -1
6, 1.66903, 331714, 1715019, 1810.02, 8.36008, -1, -1
7, 9.87445, 90258, 501078, 588.514, 4.11599, -1, -1
8, 3.6766, 90258, 491742, 237.288, 3.70545, -1, -1
9, 0.990278, 90258, 491742, 51.0635, 3.4803, -1, -1
6, 0.341001, 121381, 645434, 51.0635, 3.64972, -1, -1
7, 2.80276, 95238, 518723, 49.3579, 3.4962, -1, -1
8, 2.96615, 95238, 518307, 49.3579, 3.47527, -1, -1
9, 1.09012, 95238, 518307, 49.3579, 3.40004, -1, -1
6, 0.255217, 109060, 582947, 49.3579, 3.48002, -1, -1
7, 1.7792, 94953, 517036, 49.3579, 3.40415, -1, -1
8, 2.39267, 94953, 516990, 49.3579, 3.39879, -1, -1
9, 0.996735, 94953, 516990, 49.3579, 3.36727, -1, -1
6, 0.256811, 109250, 585094, 58.6867, 3.46283, -1, -1
7, 1.64619, 96179, 523914, 30.1136, 3.37868, -1, -1
8, 2.47923, 96179, 523878, 30.1136, 3.37464, -1, -1
9, 1.02228, 96179, 523878, 21.6257, 3.35171, -1, -1
6, 0.243121, 107870, 576550, 21.6257, 3.42027, -1, -1
7, 1.39233, 96168, 523943, 21.6257, 3.35595, -1, -1
8, 2.30703, 96168, 523934, 21.6257, 3.35364, -1, -1
9, 0.979134, 96168, 523934, 21.6052, 3.34145, -1, -1
6, 0.2389, 105742, 566230, 24.659, 3.39704, -1, -1
7, 1.37209, 96110, 523652, 24.1382, 3.34446, -1, -1
8, 2.28318, 96110, 523653, 23.2963, 3.34288, -1, -1
9, 0.942509, 96110, 523653, 17.8045, 3.33624, -1, -1
6, 0.232289, 105061, 562865, 17.8045, 3.38756, -1, -1
7, 1.27885, 96029, 523247, 7.83836, 3.33763, -1, -1
8, 2.23621, 96029, 523237, 7.83836, 3.33643, -1, -1
9, 0.916977, 96029, 523237, 7.83836, 3.33262, -1, -1
7, 0.969433, 95902, 522561, 7.83836, 3.33229, -1, -1
4, 52.9661, 95902, 522561, 7.83836, 3.33229, -1, -1
5, 1.03161, 95902, 110518, 7.83836, 3.46151, -1, -1
-1, 60.2848, 95902, 110518, 7.83836, 3.46151, 0, 499
