0, 0, 31557, 63110, -1, -1, -1, -1
1, 3.75935, 13912, 36109, -1, -1, -1, -1
2, 0.091746, 14696, 80099, -1, -1, -1, -1
3, 2.65529, 22087, 118580, 3.06736e+06, 121.743, 0, -1
7, 3.56275, 9795, 53831, 936.089, 12.4918, -1, -1
6, 0.89862, 168652, 931550, 1219.12, 8.34228, -1, -1
7, 6.51041, 68187, 392878, 729.608, 4.50788, -1, -1
8, 3.51073, 68187, 385545, 729.608, 3.68676, -1, -1
9, 0.877648, 68187, 385545, 99.1786, 3.48644, -1, -1
6, 0.200182, 83445, 460921, 126.744, 3.60358, -1, -1
7, 2.49729, 70060, 395597, 77.4187, 3.48822, -1, -1
8, 1.96135, 70060, 395164, 65.3643, 3.46392, -1, -1
9, 0.891069, 70060, 395164, 53.6929, 3.40363, -1, -1
6, 0.166766, 77085, 428519, 53.6929, 3.46006, -1, -1
7, 1.97788, 70082, 395293, 53.6929, 3.40597, -1, -1
8, 1.65814, 70082, 395220, 53.6929, 3.4016, -1, -1
9, 0.830888, 70082, 395220, 45.267, 3.3767, -1, -1
6, 0.157248, 74962, 418085, 45.267, 3.41677, -1, -1
7, 1.76436, 70020, 394914, 45.267, 3.37898, -1, -1
8, 1.57222, 70020, 394895, 45.267, 3.37682, -1, -1
9, 0.795472, 70020, 394895, 45.267, 3.36413, -1, -1
6, 0.166431, 76820, 427649, 46.4078, 3.4287, -1, -1
7, 1.82934, 70708, 398624, 43.6347, 3.37003, -1, -1
8, 1.66529, 70708, 398598, 43.6347, 3.36643, -1, -1
9, 0.8395, 70708, 398598, 39.8822, 3.3515, -1, -1
6, 0.154689, 75342, 420231, 42.2005, 3.39144, -1, -1
7, 1.66209, 70746, 398899, 39.8822, 3.35412, -1, -1
8, 1.58273, 70746, 398891, 39.8822, 3.35257, -1, -1
9, 0.804851, 70746, 398891, 38.0695, 3.34457, -1, -1
6, 0.154533, 74820, 417748, 38.0695, 3.37952, -1, -1
7, 1.6418, 70750, 398930, 38.0695, 3.34658, -1, -1
8, 1.57393, 70750, 398928, 38.0695, 3.34569, -1, -1
9, 0.793789, 70750, 398928, 33.811, 3.34078, -1, -1
6, 0.152135, 74538, 416374, 33.811, 3.37328, -1, -1
7, 1.58498, 70742, 398925, 33.811, 3.34198, -1, -1
8, 1.55557, 70742, 398919, 33.811, 3.34129, -1, -1
9, 0.752818, 70742, 398919, 33.1711, 3.33819, -1, -1
6, 0.157028, 74278, 415137, 33.1711, 3.3686, -1, -1
7, 1.57772, 70723, 398823, 33.1711, 3.33923, -1, -1
8, 1.55784, 70723, 398821, 33.1711, 3.33862, -1, -1
9, 0.735839, 70723, 398821, 33.1261, 3.33665, -1, -1
6, 0.152112, 73725, 412780, 33.1261, 3.36396, -1, -1
7, 1.61308, 70778, 399144, 10.5601, 3.33809, -1, -1
8, 1.55122, 70778, 399144, 10.5601, 3.33748, -1, -1
9, 0.717854, 70778, 399144, 7.83424, 3.3359, -1, -1
7, 1.44381, 70746, 398977, 7.83424, 3.33578, -1, -1
4, 56.7429, 70746, 398977, 7.83424, 3.33578, -1, -1
5, 0.91929, 70746, 92378, 7.53613, 3.489, -1, -1
-1, 64.1686, 70746, 92378, 7.53613, 3.489, 0, 271
