0, 0, 20981, 41958, -1, -1, -1, -1
1, 2.20892, 10583, 25868, -1, -1, -1, -1
2, 0.0680342, 11198, 62667, -1, -1, -1, -1
3, 1.72524, 17071, 93386, 730822, 124.437, 0, -1
7, 1.84504, 8980, 50388, 399.608, 13.5796, -1, -1
6, 1.38552, 269301, 1394595, 454.536, 8.33682, -1, -1
7, 8.45743, 72960, 402744, 349.174, 4.18552, -1, -1
8, 3.09556, 72960, 394286, 134.36, 3.73267, -1, -1
9, 0.810481, 72960, 394286, 72.4291, 3.50099, -1, -1
6, 0.279677, 98229, 519510, 72.4291, 3.66818, -1, -1
7, 2.29903, 77100, 416613, 72.0709, 3.51603, -1, -1
8, 2.4394, 77100, 416264, 72.0709, 3.49285, -1, -1
9, 0.929547, 77100, 416264, 57.8255, 3.41371, -1, -1
6, 0.219638, 88117, 468131, 60.558, 3.49324, -1, -1
7, 1.62799, 77013, 415931, 46.367, 3.41842, -1, -1
8, 1.96357, 77013, 415893, 46.367, 3.41372, -1, -1
9, 0.816669, 77013, 415893, 45.6075, 3.38025, -1, -1
6, 0.193209, 84598, 450960, 45.6075, 3.43647, -1, -1
7, 1.22362, 76910, 415426, 45.6075, 3.38387, -1, -1
8, 1.8058, 76910, 415414, 45.6075, 3.38175, -1, -1
9, 0.76868, 76910, 415414, 45.6075, 3.36567, -1, -1
6, 0.19576, 86187, 459661, 51.0808, 3.44494, -1, -1
7, 1.25016, 77759, 420036, 29.7692, 3.37557, -1, -1
8, 1.92951, 77759, 420039, 29.7692, 3.37267, -1, -1
9, 0.802628, 77759, 420039, 29.7692, 3.35778, -1, -1
6, 0.18333, 84575, 451514, 31.9517, 3.41053, -1, -1
7, 1.07306, 77719, 419884, 29.7692, 3.36067, -1, -1
8, 1.83836, 77719, 419866, 29.7692, 3.35911, -1, -1
9, 0.756071, 77719, 419866, 27.5462, 3.35089, -1, -1
6, 0.17867, 83880, 448118, 29.3894, 3.39863, -1, -1
7, 1.02146, 77714, 419889, 27.5462, 3.35319, -1, -1
8, 1.81911, 77714, 419891, 27.5462, 3.35209, -1, -1
9, 0.73644, 77714, 419891, 27.5462, 3.34722, -1, -1
6, 0.174925, 82728, 442709, 30.9444, 3.3861, -1, -1
7, 1.04057, 77709, 419870, 7.72604, 3.34888, -1, -1
8, 1.79721, 77709, 419869, 7.72604, 3.348, -1, -1
9, 0.719268, 77709, 419869, 7.72545, 3.34512, -1, -1
7, 0.790249, 77640, 419508, 7.72545, 3.34492, -1, -1
4, 47.1228, 77640, 419508, 7.72545, 3.34492, -1, -1
5, 0.980685, 77640, 87675, 7.72545, 3.50568, -1, -1
-1, 52.1057, 77640, 87675, 7.72545, 3.50568, 0, 398
